OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
41667,"ATLANTIC, IA",3394,WM Supercenter,Retail,1905 E 7TH ST,ATLANTIC,CASS,IA,50022-1916,Open,9dcbd07b-687e-44f5-b6c2-406fb99a5ea1,-10573794.377,5071757.6283
41668,CINNAMINSON NJ,2871,WM Supercenter,Retail,2501 ROUTE 130 S,CINNAMINSON,BURLINGTON,NJ,08077-3075,Open,61ea3527-b66b-422d-8e2f-1e228240512c,-8346838.2789,4867079.0163
41669,SOUTH GRAND ISLAND,3395,WM Supercenter,Retail,3501 S LOCUST ST,GRAND ISLAND,HALL,NE,68801-8853,Open,b87a75d2-1cb9-4c9b-a0fb-bbca8f94341e,-10946730.5898,4995447.7033
41670,VAN BUREN TOWNSHIP MI,2872,WM Supercenter,Retail,10562 BELLEVILLE RD,VAN BUREN TWP,WAYNE,MI,48111-1308,Open,021b9762-0409-4136-87c6-4027a9f318c1,-9293883.6148,5194821.0373
41671,"MIAMI GARDENS, FL",3397,WM Supercenter,Retail,17650 NW 2ND AVE,MIAMI GARDENS,MIAMI-DADE,FL,33169-5019,Open,9797d79c-b2bb-4efb-861e-799f59b824c4,-8928677.65,2991122.3849
41672,"TROY, MI",2873,WM Supercenter,Retail,2001 W MAPLE RD,TROY,OAKLAND,MI,48084-7100,Open,4cbbb8c5-d810-4b0f-8ed5-3ac75df68017,-9258728.8083,5242862.7758
41673,OSWEGO IL,3400,WM Supercenter,Retail,2300 US HIGHWAY 34,OSWEGO,KENDALL,IL,60543-7132,Open,7795f998-07a7-40d4-98bf-00cca81d0909,-9829785.1056,5116694.5299
41674,"GLENVILLE, NY",2874,WM Supercenter,Retail,200 DUTCH MEADOWS LN,GLENVILLE,SCHENECTADY,NY,12302-3546,Open,e54cc534-cfd5-437d-9075-d02256635bca,-8231427.4629,5287912.6345
41675,COLLEGE PARK GA,3401,WM Supercenter,Retail,6149 OLD NATIONAL HWY,COLLEGE PARK,FULTON,GA,30349-4479,Open,2285a9e7-c663-4d94-8c61-4bd333314a22,-9403396.1676,3973471.8319
41676,"BETHANY, OK",2875,Neighborhood Market,Retail,6437 N. MACARTHUR BLVD,WARR ACRES,OKLAHOMA,OK,73132-6503,Open,cc661ea9-4381-4fb4-9059-a63519ae9ad6,-10867127.9144,4237241.5703
41677,STOCKBRIDGE (S) GA,3402,WM Supercenter,Retail,1400 HUDSON BRIDGE RD,STOCKBRIDGE,HENRY,GA,30281-5018,Open,c6109d3e-18f7-4fb2-a8d4-570119bae7d0,-9377077.5683,3962864.2761
41678,"EDMOND, OK",2876,Neighborhood Market,Retail,1301 E 2ND ST,EDMOND,OKLAHOMA,OK,73034-5320,Open,5d946d3b-995c-44b1-8e20-f134b09891ad,-10849585.1872,4253117.7991
41679,"DALLAS, GA",3403,WM Supercenter,Retail,3615 CHARLES HARDY PKWY,DALLAS,PAULDING,GA,30157-9472,Open,f9855f8f-6ce0-469f-ac01-e5772caa5a64,-9432146.4299,4020140.6456
41680,OKLAHOMA CITY (NW) OK,2877,Neighborhood Market,Retail,11101 N ROCKWELL AVE,OKLAHOMA CITY,OKLAHOMA,OK,73162-2724,Open,b507d336-65e2-4cf1-85f1-80c224de499e,-10869234.6358,4243322.9901
41681,ROSEVILLE MN,3404,WM Supercenter,Retail,1960 TWIN LAKES PARKWAY,ROSEVILLE,RAMSEY,MN,55113-1324,Open,f8d60e6a-d2ed-4867-8fd2-e59e1a7fefb0,-10373135.7628,5624946.8587
41682,"OKLAHOMA CITY, (SW) OK",2878,Neighborhood Market,Retail,911 SW 104TH ST,OKLAHOMA CITY,CLEVELAND,OK,73139-3009,Open,2c078932-9163-42e7-858d-11715aa76156,-10857132.8713,4213506.7079
41683,DALLAS (PRESTWD) TX,3406,WM Supercenter,Retail,15220 MONTFORT RD,DALLAS,DALLAS,TX,75248-6401,Open,44326808-01e1-4c70-bfe3-0f2a4d5eb66d,-10777579.0651,3889869.6637
41684,"TULSA (SHERIDAN), OK",2880,Neighborhood Market,Retail,6606 E 81ST ST,TULSA,TULSA,OK,74133-4247,Open,13802899-de09-430a-b83b-084d54567c98,-10675897.8385,4306805.8462
41685,BUCKEYE AZ,3407,WM Supercenter,Retail,1060 S WATSON RD,BUCKEYE,MARICOPA,AZ,85326-3371,Open,fdea279d-1e87-4f8b-9bd4-582a2a833f7d,-12530155.6135,3953442.692
41686,"KISSIMMEE (E), FL",2881,WM Supercenter,Retail,1471 E OSCEOLA PKWY,KISSIMMEE,OSCEOLA,FL,34744-1604,Open,398a3eea-2af5-40c3-9ce8-7831a033ecc2,-9059857.7625,3292393.2124
41687,"CARSON CITY, NV",3408,WM Supercenter,Retail,3200 MARKET ST,CARSON CITY,CARSON CITY,NV,89706-7984,Open,50295b28-6475-4909-ac78-e0edbd5304c4,-13331347.4809,4748528.4128
41688,"MAPLE GROVE, MN",2882,WM Supercenter,Retail,9451 DUNKIRK LN N,MAPLE GROVE,HENNEPIN,MN,55311-5447,Open,5772fb2a-3419-456b-af40-50ab14900d1c,-10407735.0851,5641400.293
41689,LEICESTER MA,3409,WM Supercenter,Retail,20 SOOJIAN DR,LEICESTER,WORCESTER,MA,01524-1946,Open,d81b2f20-efb3-4f10-b201-0d2f316ad9ac,-8007784.0455,5198680.9201
41690,PLANO (N) TX,2883,WM Supercenter,Retail,8801 OHIO DR,PLANO,COLLIN,TX,75024-2268,Open,8045c001-d48d-4b8d-b0f2-9470410e6292,-10775686.1885,3908215.6793
41692,"LAS VEGAS, NV",2884,WM Supercenter,Retail,8060 W TROPICAL PKWY,LAS VEGAS,CLARK,NV,89149-4528,Open,c3da7815-3ffc-4824-8add-127a066143e5,-12831914.3666,4338061.2087
41693,FAYETTEVILLE HOKE LOOP NC,3411,Neighborhood Market,Retail,8660 CLIFFDALE RD,FAYETTEVILLE,CUMBERLAND,NC,28314-5858,Open,948b408f-95db-4cff-828a-9764bf370f53,-8801364.3314,4171299.3281
41694,"NEWPORT, RI",2885,Wal-Mart,Retail,199 CONNELL HWY,NEWPORT,NEWPORT,RI,02840-1091,Open,4b1f03df-edb7-4dda-94b0-7375185d7d4c,-7938919.9161,5088022.2784
41695,"ELIZABETHVILLE, PA",3412,WM Supercenter,Retail,200 KOCHER LN,ELIZABETHVILLE,DAUPHIN,PA,17023-8716,Open,d8528651-d230-4adf-8623-d8ebfa8fdedd,-8548410.8261,4947049.1724
41696,PICO RIVERA CA,2886,WM Supercenter,Retail,8500 WASHINGTON BLVD,PICO RIVERA,LOS ANGELES,CA,90660-3788,Open,44cec481-f331-468b-8a75-c4c5ec92305a,-13147396.4751,4026795.1858
41698,MYRTLE BEACH SURFSIDE SC,2887,Neighborhood Market,Retail,125 MARYPORT DR,MYRTLE BEACH,HORRY,SC,29575-6513,Open,abdf1fb8-56f6-4098-9252-891bd15b4b6f,-8789927.4782,3979602.1
41699,PALM HARBOR FL,3414,Neighborhood Market,Retail,3400 E LAKE RD,PALM HARBOR,PINELLAS,FL,34685-2401,Open,16b3fdce-ce16-4e86-9ade-ba64cdc0d3ac,-9206812.4034,3256556.2935
41700,"PALMYRA, PA",2888,WM Supercenter,Retail,100 NO LONDONDERRY SQUARE,PALMYRA,PIKE,PA,17078-3904,Open,68f2eb8a-a203-4ca1-99da-ea4bf5792411,-8522910.8703,4912988.7479
41701,"TARPON SPRINGS, FL",3415,WM Supercenter,Retail,41232 US HIGHWAY 19 N,TARPON SPRINGS,PINELLAS,FL,34689-5106,Open,db70b157-849b-48ea-8527-51f3317e230f,-9210965.6223,3267551.1097
41702,"CLINTON, IA",2889,WM Supercenter,Retail,2715 S 25TH ST,CLINTON,CLINTON,IA,52732-7219,Open,8364bb0c-11e1-4231-9b76-f058b12d8c2e,-10045769.742,5133852.9832
41703,"NAPLES, FL",3417,WM Supercenter,Retail,6650 COLLIER BLVD,NAPLES,COLLIER,FL,34114-8125,Open,0c0ee5fc-9c2e-439d-9d6b-87a106822b63,-9094462.9847,3006166.7631
41704,MACON (N) GA,2890,WM Supercenter,Retail,5955 ZEBULON RD,MACON,BIBB,GA,31210-2030,Open,d11c39b0-7a24-406b-8c9b-ed2364909d0a,-9324123.7771,3879773.3127
41705,"WESLEY CHAPEL, FL",3418,WM Supercenter,Retail,28500 STATE ROAD 54,WESLEY CHAPEL,PASCO,FL,33543-3210,Open,1f895263-52db-4b8a-8045-e3598d869851,-9166509.8497,3278600.8666
41706,"ODESSA (W), TX",2891,WM Supercenter,Retail,2450 NW LOOP 338,ODESSA,ECTOR,TX,79763-3201,Open,73a1d010-04e9-4110-9e33-076012086ff1,-11400287.7175,3744488.8581
41707,FORT WORTH (VICKERY) TX,3419,Neighborhood Market,Retail,6756 W VICKERY BLVD,FORT WORTH,TARRANT,TX,76116-9156,Open,8b53727a-c667-424c-ab24-cfacb4554416,-10845646.7036,3855995.3043
41708,"PARKER, CO",2892,WM Supercenter,Retail,11101 S PARKER RD,PARKER,DOUGLAS,CO,80134-4773,Open,97610af1-5566-43d2-98df-2cbcdbf223a2,-11662757.2582,4795547.9121
41709,"WESTBURY, NY",3420,Wal-Mart,Retail,1220 OLD COUNTRY RD,WESTBURY,NASSAU,NY,11590-5624,Open,7e0c02e2-9d54-464d-9af3-37f32a14b6f3,-8193218.9401,4974554.5318
41710,"INDEPENDENCE, KS",2893,WM Supercenter,Retail,121 PETER PAN RD,INDEPENDENCE,MONTGOMERY,KS,67301-7307,Open,5258e43b-b869-4119-851b-2354693bbc8d,-10658116.6649,4470190.9865
41712,"OAKLAND, MD",2894,WM Supercenter,Retail,13164 GARRETT HWY,OAKLAND,GARRETT,MD,21550-1117,Open,6be0e051-aea2-465e-9a3e-fed5c2dd909a,-8837777.0482,4782341.048
41713,"DEPTFORD (E), NJ",3422,WM Supercenter,Retail,2000 CLEMENTS BRIDGE RD STE 100,DEPTFORD,GLOUCESTER,NJ,08096-2011,Open,39adcd73-4615-43aa-8803-fa1628112656,-8359164.0182,4843333.2649
41715,"SANTA FE (S), NM",3423,WM Supercenter,Retail,5701 HERRERA DR,SANTA FE,SANTA FE,NM,87507-2677,Open,50b9949f-4dfa-4ff7-833c-aa70fb71cf3f,-11803419.1196,4248412.4532
41716,"SOUTHINGTON, CT",2897,Wal-Mart,Retail,235 QUEEN ST,SOUTHINGTON,HARTFORD,CT,06489-1915,Open,59ff38a8-5d00-4602-9b8b-2372ec5a7f76,-8111799.7532,5104684.5137
41717,BIRMINGHAM VALLEYDALE AL,3424,Neighborhood Market,Retail,2653 VALLEYDALE ROAD,BIRMINGHAM,SHELBY,AL,35244-2026,Open,338a3614-c3ae-4d6c-bc98-4c18dcc2db77,-9655764.9116,3946171.5956
41718,"OLD SAYBROOK, CT",2898,Wal-Mart,Retail,665 BOSTON POST RD,OLD SAYBROOK,MIDDLESEX,CT,06475-1524,Open,65228bb2-a545-48b5-a26e-2256ec584bd3,-8057482.8103,5056292.8894
41719,HOUSTON (ALMEDA GENOA) TX,3425,WM Supercenter,Retail,9598 ROWLETT RD,HOUSTON,HARRIS,TX,77075-2414,Open,e22eef10-bbe4-462b-a6c5-31013eec3af7,-10601803.808,3456181.2548
41720,"AVON, CT",2899,Wal-Mart,Retail,255 W MAIN ST,AVON,HARTFORD,CT,06001-4352,Open,8c18960e-bc28-40bf-9998-07146c3e01cd,-8110044.2448,5132645.1026
41721,ARTESIA NM,3427,WM Supercenter,Retail,604 N 26TH ST,ARTESIA,EDDY,NM,88210-3723,Open,58ed84a7-1fc8-4c3f-8797-39e1c99a05f4,-11624720.5014,3875104.3672
41722,"ROCKY HILL, CT",2900,Wal-Mart,Retail,80 TOWN LINE RD,ROCKY HILL,HARTFORD,CT,06067-1249,Open,f5f940d8-8f41-441b-956b-c506a482db3c,-8088167.783,5113117.0131
41723,"FARMINGTON, NM",3428,WM Supercenter,Retail,1400 W MAIN ST,FARMINGTON,SAN JUAN,NM,87401-3836,Open,c3efa44e-8c0e-4d0e-bdf0-9a79768792d7,-12047683.1368,4401799.7813
41724,"NORTHHAMPTON, MA",2901,Wal-Mart,Retail,180 N KING ST,NORTHAMPTON,HAMPSHIRE,MA,01060-1120,Open,942b7fdb-b5ea-4663-928c-82b29adff166,-8086665.148,5212288.3659
41725,WARREN PA,3429,WM Supercenter,Retail,2901 MARKET ST,WARREN,WARREN,PA,16365-5216,Open,ce86d38b-ab46-442d-b99c-a43b509a3701,-8811036.214,5143342.8487
41726,FRAMINGHAM MA,2902,Wal-Mart,Retail,121 WORCESTER RD,FRAMINGHAM,MIDDLESEX,MA,01701-5348,Open,10711c20-0879-47e7-95e8-1bf985cf6ee4,-7948152.7546,5206159.6173
41727,OKLAHOMA CITY OK,3430,WM Supercenter,Retail,9011 NE 23RD ST,OKLAHOMA CITY,OKLAHOMA,OK,73141-3009,Open,9e4bd75e-30b2-4e01-a0f9-c554655d4fd1,-10839104.7911,4231441.6228
41728,"CHELMSFORD, MA",2903,Wal-Mart,Retail,66 PARKHURST RD,CHELMSFORD,MIDDLESEX,MA,01824-1508,Open,97838693-f273-4d26-9b08-d311e61b51a0,-7943841.4621,5254741.1323
41729,"BROCKTON, MA",2904,Wal-Mart,Retail,700 OAK ST,BROCKTON,PLYMOUTH,MA,02301-1105,Open,8de91148-07e2-4bf8-a8b1-e40cdbdc5d55,-7910000.6708,5175689.895
41730,HUDSON OAKS TX,3431,WM Supercenter,Retail,2801 E INTERSTATE 20,HUDSON OAKS,PARKER,TX,76087-8596,Open,4e44a4c3-3249-48b7-8c81-9fca54d615e5,-10876976.0158,3862951.4562
41731,"SUFFREN, NY",2905,Wal-Mart,Retail,250 ROUTE 59,SUFFERN,ROCKLAND,NY,10901-5315,Open,c0644b51-0064-4ce1-bd75-3535beccd71d,-8249583.7831,5029085.0662
41732,"DESOTO, TX",3432,WM Supercenter,Retail,951 W BELT LINE RD,DESOTO,DALLAS,TX,75115-3822,Open,df146d7a-604f-4b22-a0af-42d1e4c50336,-10784607.1098,3841388.9077
41733,"RIVERHEAD, NY",2906,Wal-Mart,Retail,1890 OLD COUNTRY RD,RIVERHEAD,SUFFOLK,NY,11901-4453,Open,b3633422-d684-43a3-9301-5404132476f6,-8094216.5057,5001235.5215
41734,RED OAK TX,3433,WM Supercenter,Retail,100 S RYAN DR,RED OAK,ELLIS,TX,75154-4214,Open,b32754f1-7adc-4276-b9b3-8136ad3a762f,-10777503.0339,3833664.6441
41735,MIAMI GARDENS OPA LOCKA FL,2907,Neighborhood Market,Retail,3791 NW 167TH ST,MIAMI GARDENS,MIAMI-DADE,FL,33055-4510,Open,4cdb71dc-1a4c-4180-8b90-06ef6259be62,-8934751.4641,2990011.1946
41736,"WOODSTOCK, IL",3434,WM Supercenter,Retail,1275 LAKE AVE,WOODSTOCK,MCHENRY,IL,60098-7415,Open,fc830e9b-cbba-4a36-a178-a98d15cc23b7,-9843194.6515,5205662.3489
41737,"BISCOE, NC",2908,WM Supercenter,Retail,201 MONTGOMERY XING,BISCOE,MONTGOMERY,NC,27209-9580,Open,65e4478c-612b-4be5-a041-fdd1732713cd,-8883060.2585,4212534.5508
41738,"GREENWOOD, IN",3435,WM Supercenter,Retail,1133 NO EMERSON ROAD,GREENWOOD,JOHNSON,IN,46143-6275,Open,0a09c07d-9863-4a78-b4ce-70478c1e8272,-9582391.8976,4812894.3624
41739,"CORRY, PA",2909,WM Supercenter,Retail,961 E COLUMBUS AVE,CORRY,ERIE,PA,16407-9163,Open,3ef8f2af-ff97-498a-99bf-55b91edb2b25,-8862398.5818,5151105.1186
41740,"SOUTH BEND, IN",3436,WM Supercenter,Retail,700 W IRELAND RD,SOUTH BEND,ST. JOSEPH,IN,46614-3810,Open,06006de2-0381-4c78-8751-360bccaa027b,-9602180.7182,5105169.2485
41741,SALEM OH 11-11-02,2910,WM Supercenter,Retail,2875 E STATE ST,SALEM,MAHONING,OH,44460-9303,Open,81eafc27-4799-4db1-bd4b-04429054fce9,-8996578.0866,4997546.1559
41742,"NAVARRE, FL",3439,WM Supercenter,Retail,9360 NAVARRE PKWY,NAVARRE,SANTA ROSA,FL,32566-2910,Open,12fda1f7-7fd2-4829-b427-46999ffc6f47,-9665963.8921,3556643.1772
41743,"CENTRAL SQUARE, NY",2911,WM Supercenter,Retail,3018 EAST AVE,CENTRAL SQUARE,OSWEGO,NY,13036-2615,Open,eb028578-49f9-495c-8baa-7cb2ac738879,-8474471.7524,5356427.1675
41744,MURRELLS INLET TOURNAMENT SC,3442,Neighborhood Market,Retail,11980 HIGHWAY 17 BYP,MURRELLS INLET,HORRY,SC,29576-9339,Open,684fb1e0-af90-405d-b17a-c8d6181d52f7,-8797464.921,3973134.423
41745,"TAYLOR, MI",2912,WM Supercenter,Retail,7555 TELEGRAPH RD,TAYLOR,WAYNE,MI,48180-2239,Open,587f3909-a1e2-45e1-a1f1-f70dd95ae151,-9269105.7886,5199069.2357
41746,"RIVERDALE, NJ",3443,Wal-Mart,Retail,48 STATE RT 23,RIVERDALE,MORRIS,NJ,07457-1602,Open,b3d2d8b8-15d0-406b-aa6b-66a98840e945,-8272402.7203,5011288.425
41747,"BOUTTE, LA",2913,WM Supercenter,Retail,13001 HIGHWAY 90,BOUTTE,ST. CHARLES,LA,70039-3051,Open,5f69c4e1-3fb1-475f-a9cc-c4bd23bfb8f6,-10060205.8762,3491316.1913
41749,"MASSILLON, OH",2914,WM Supercenter,Retail,1 MASSILLON MARKETPLACE DR SW,MASSILLON,STARK,OH,44646-2018,Open,d1a01e41-7db5-4f7d-8bce-311efa3176a9,-9075089.7197,4977810.2874
41750,"HOLLAND, OH",3445,WM Supercenter,Retail,1355 S MCCORD RD,HOLLAND,LUCAS,OH,43528-9141,Open,e20741d3-855b-4d0b-847b-bccf9d1045c9,-9317378.1499,5103713.3307
41751,SOUTH SETAUKET NY,2915,Wal-Mart,Retail,3990 NESCONSET HWY,EAST SETAUKET,SUFFOLK,NY,11733-3334,Open,c1fdfae4-749a-45de-b2ea-e77e61cb1ad1,-8135028.2347,4998059.867
41752,WHITEHALL OH,3447,WM Supercenter,Retail,3657 E MAIN ST,WHITEHALL,FRANKLIN,OH,43213-2924,Open,fd994c84-19a1-498d-a778-8d9ee0c0c9bb,-9228431.3164,4859210.8507
41753,"EAST MEADOW, NY",2916,Wal-Mart,Retail,2465 HEMPSTEAD TPKE,EAST MEADOW,NASSAU,NY,11554-2028,Open,92eb8391-e97c-4d80-b702-699af98c694e,-8186853.4689,4972158.2658
41754,KILLEEN E TX,3449,Neighborhood Market,Retail,3801 E STAN SCHLUETER LOOP,KILLEEN,BELL,TX,76542-6623,Open,a538dbb9-3faa-4ea1-bf9d-979257fc5646,-10877135.9819,3642108.9669
41755,ISLANDIA NY,2917,Wal-Mart,Retail,1850 VETERANS HWY,ISLANDIA,SUFFOLK,NY,11749-1513,Open,6a1d0597-0d41-4c26-bee7-5bdf55d5594f,-8146202.9305,4982973.3732
41756,KILLEEN W TX,3450,Neighborhood Market,Retail,2900 CLEAR CREEK ROAD,KILLEEN,BELL,TX,76549-0000,Open,8f6ad9cd-dc19-40ea-bd57-f098b6eec5cf,-10887086.3859,3646690.905
41757,"ALLEN, TX",2918,WM Supercenter,Retail,730 W EXCHANGE PKWY,ALLEN,COLLIN,TX,75013-7078,Open,17980943-ba22-4f14-bd24-d04a4a352e3b,-10761518.3343,3911195.0936
41758,"HOUSTON(RIPPLE), TX",3452,Neighborhood Market,Retail,4810 HIGHWAY 6 N,HOUSTON,HARRIS,TX,77084-2979,Open,4a275a67-43fe-4ee8-8218-cd1b22f16af1,-10647132.4368,3483550.8211
41759,MONROE U OF LA MONROE LA,2919,Neighborhood Market,Retail,4430 DESIARD STREET,MONROE,OUACHITA,LA,71203-0000,Open,82b7022c-5e21-40e1-a4aa-76e686cdcb64,-10248939.6126,3832427.6181
41760,WYOMING MI,3453,WM Supercenter,Retail,355 54TH STREET SW,WYOMING,KENT,MI,49548-0000,Open,b2895b26-be74-42b2-b39d-3db4edebed4e,-9537044.7898,5291968.7676
41761,"FLEMING ISLAND, FL",2920,WM Supercenter,Retail,1505 COUNTY ROAD 220,ORANGE PARK,CLAY,FL,32003-7926,Open,291df399-05de-4bd0-9f46-82e373f56434,-9095614.3622,3516272.4642
41762,PERRY(BRIGHAM CITY) UT,3454,WM Supercenter,Retail,1200 S COMMERCE WAY,PERRY,BOX ELDER,UT,84302-3117,Open,aa159ae9-f3f7-436d-acea-0efa9f551c49,-12471130.6799,5084000.7196
41763,"HARRISVILLE, UT",2921,WM Supercenter,Retail,534 N HARRISVILLE RD,HARRISVILLE,WEBER,UT,84404-3532,Open,e5a1cb54-4227-4b7a-942c-23fd403f8532,-12464779.6803,5052184.413
41764,"TUCSON(FOOTHILLS), AZ",2922,WM Supercenter,Retail,7635 N LA CHOLLA B,TUCSON,PIMA,AZ,85741-4202,Open,3e461676-edaf-4e02-a3a5-da529978f99b,-12358269.1915,3808578.0413
41765,"RICHMOND, CA",3455,Wal-Mart,Retail,1400 HILLTOP MALL RD,RICHMOND,CONTRA COSTA,CA,94806-1913,Open,ebe93c00-440b-44a1-b859-e16f933e9069,-13617530.5221,4576582.6504
41766,"BILLINGS, MT",2923,WM Supercenter,Retail,1649 MAIN ST,BILLINGS,YELLOWSTONE,MT,59105-4043,Open,8763347f-db94-4c5e-a735-6b820134f32d,-12074523.1566,5752967.4799
41767,HOPE MILLS NC,3456,Neighborhood Market,Retail,4220 LEGION ROAD,HOPE MILLS,CUMBERLAND,NC,28348-0000,Open,76e9815c-fb1d-4415-b6f5-4e9808f2185b,-8786734.1673,4161688.9499
41768,"ALBUQUERQUE (W), NM",2924,WM Supercenter,Retail,2550 COORS BLDV. NW,ALBUQUERQUE,BERNALILLO,NM,87120-2123,Open,bf8cda41-7243-47dc-88f7-b59d9348a895,-11877870.4856,4178868.4833
41769,"TULSA, OK",3457,Neighborhood Market,Retail,3116 S GARNETT RD,TULSA,OSAGE,OK,74146-1933,Open,1b86d1a6-34c8-403c-bcc2-76ecff147bf5,-10670369.156,4316902.9588
41770,"NAPA, CA",2925,WM Supercenter,Retail,681 LINCOLN AVE,NAPA,NAPA,CA,94558-3612,Open,c6e72c68-76bb-4772-b737-3f77bfcdf60f,-13612521.479,4623172.9892
41771,WHITEHALL MI,3458,WM Supercenter,Retail,2755 HOLTON-WHITEHALL ROAD,WHITEHALL,MUSKEGON,MI,49461-9516,Open,44b90f36-8286-4c91-bf58-cdf0e4b11c31,-9607973.0831,5374204.8121
41772,"PLANO(C), TX",2926,WM Supercenter,Retail,6000 COIT RD,PLANO,COLLIN,TX,75023-5903,Open,49aaf59b-68e4-4180-9bdb-744bc32927ee,-10772123.8535,3902654.1193
41773,BLOOMINGTON IL,3459,WM Supercenter,Retail,2225 W MARKET ST,BLOOMINGTON,MCLEAN,IL,61705-5014,Open,31ca81e6-8a52-4790-b059-923c20418d89,-9912056.5545,4937368.3044
41774,"WOOD VILLAGE, OR",2927,WM Supercenter,Retail,23500 NE SANDY BLVD,WOOD VILLAGE,MULTNOMAH,OR,97060-9653,Open,a951ecb1-d277-437d-a7df-c24db0d0974a,-13627810.3205,5707116.0197
41775,"PEORIA (N), IL",3460,WM Supercenter,Retail,8915 N ALLEN RD,PEORIA,PEORIA,IL,61615-1534,Open,9e663b72-50db-4685-be8e-9cd9617f694b,-9978059.3278,4982329.4373
41776,"GOOSE CREEK, SC",2928,WM Supercenter,Retail,605 SAINT JAMES AVE,GOOSE CREEK,BERKELEY,SC,29445-2758,Open,bb7a083c-ca5c-49cf-abef-1291fb8e20ef,-8912708.7578,3899797.0504
41777,PEACHTREE CITY GA,3461,WM Supercenter,Retail,2717 HIGHWAY 54,PEACHTREE CITY,FAYETTE,GA,30269-1031,Open,dda1ee5c-cff2-45d3-ab1b-b4da030ed6d4,-9417624.5797,3948676.8373
41778,"HOPE MILLS, NC",2929,WM Supercenter,Retail,3030 N MAIN ST,HOPE MILLS,CUMBERLAND,NC,28348-1722,Open,db8021a7-7cbd-4d19-8dd3-69adf1e2c138,-8790349.9357,4161177.0064
41779,SUWANEE GA,3462,WM Supercenter,Retail,3245 LAWRENCEVILLE SUWANEE RD,SUWANEE,GWINNETT,GA,30024-6541,Open,e4ffa8d6-3a3f-443e-b47c-133d2f7c53f6,-9356490.8096,4033702.6603
41780,TAMARAC FL,2930,Neighborhood Market,Retail,6931 NW 88TH AVENUE,TAMARAC,BROWARD,FL,33321-0000,Open,b5fe4fde-a01c-4e6c-80fe-6dc314c90f90,-8935646.1388,3024987.8629
41781,BRANDON FL,3463,WM Supercenter,Retail,1208 E BRANDON BLVD,BRANDON,HILLSBOROUGH,FL,33511-5529,Open,fc77f7dd-a77a-4712-8e46-7afe08b8a33d,-9157712.6043,3241489.7688
41782,SALISBURY MD,2931,WM Supercenter,Retail,409 N FRUITLAND BLVD,SALISBURY,WICOMICO,MD,21801-7201,Open,023ece9c-4cc3-4e89-ba47-5b6cb57b8bf2,-8416916.0134,4625899.7375
41783,CHINO CA,3464,WM Supercenter,Retail,3943 GRAND AVE,CHINO,SAN BERNARDINO,CA,91710-5440,Open,c356157a-f8d8-4dff-86be-539865cbce70,-13104448.9703,4028175.7821
41784,"KNOXVILLE (SW), TN",2932,WM Supercenter,Retail,10900 PARKSIDE DR,KNOXVILLE,KNOX,TN,37934-1958,Open,f928f988-e0a1-43a2-875a-8cdc6c2d2f75,-9367259.7458,4286914.4868
41785,GLENDALE AZ 11-12-02,3465,WM Supercenter,Retail,5010 N 95TH AVE,GLENDALE,MARICOPA,AZ,85305-3042,Open,ff6ab0d4-49e9-4375-90a5-2e733c84ff11,-12497541.7857,3963222.613
41786,"PRINCETON, WV",2933,WM Supercenter,Retail,201 GREASY RIDGE RD,PRINCETON,MERCER,WV,24739-6900,Open,9c946f6b-cf9a-4c99-8d28-6e0fafd7ad36,-9021764.678,4489340.1011
41787,LINDEN NJ,3469,WM Supercenter,Retail,1050 W EDGAR RD,LINDEN,UNION,NJ,07036-6422,Open,d55c3a95-206d-44fb-8c4a-425e9c345a82,-8265970.7246,4956183.5952
41788,"PARIS, IL",2934,WM Supercenter,Retail,15150 US HIGHWAY 150,PARIS,EDGAR,IL,61944-6615,Open,ed5af5a3-23af-427d-98a3-17cd18bd95c0,-9760614.7363,4808243.2503
41789,KENNESAW GA,3471,WM Supercenter,Retail,3105 COBB PKWY NW,KENNESAW,COBB,GA,30152-1013,Open,b9b507c8-47ce-4aef-993d-10ecb1352acd,-9424072.5385,4032638.3873
41790,"KNOXVILLE, IA",2935,WM Supercenter,Retail,814 W BELL AVE,KNOXVILLE,MARION,IA,50138-3162,Open,9278c831-2fb7-4ecd-9d17-e205034fb33e,-10364517.0739,5057419.9369
41791,"POST FALLS, ID",3472,WM Supercenter,Retail,3050 E MULLAN AVE,POST FALLS,KOOTENAI,ID,83854-8939,Open,f2e4e96e-5956-4d07-bc60-fe39e6025c8a,-13014042.5157,6059360.498
41792,"HIBBING, MN",2937,WM Supercenter,Retail,12080 HIGHWAY 169 W,HIBBING,ST. LOUIS,MN,55746-3035,Open,e9289e4b-7a59-4475-b131-b49701d2edf2,-10348301.9429,6007211.7708
41793,"LAS VEGAS, NV",3473,WM Supercenter,Retail,4505 W CHARLESTON BLVD,LAS VEGAS,CLARK,NV,89102-1501,Open,cbf9aaab-dd1b-4ce6-857c-c5782371666d,-12824184.2298,4322153.377
41794,"LAFAYETTE (S), LA",2938,WM Supercenter,Retail,2428 W PINHOOK RD,LAFAYETTE,LAFAYETTE,LA,70508-3345,Open,bc10ed57-cfcd-434f-b620-a892a65658e4,-10242074.0943,3526460.0652
